2243 refs rebased (+0x900000)

R 0004AA: 0001A88C -> 0091A88C | 4a8:	4eb9 0001 a88c 	jsr 0x1a88c
R 00A628: 00003F04 -> 00903F04 | a626:	4ef9 0000 3f04 	jmp 0x3f04
R 00A65A: 00003F04 -> 00903F04 | a658:	4ef9 0000 3f04 	jmp 0x3f04
R 00A660: 00003D36 -> 00903D36 | a65e:	4ef9 0000 3d36 	jmp 0x3d36
R 00A66C: 0000ABF8 -> 0090ABF8 | a66a:	2d7c 0000 abf8 	movel #44024,%fp@(36)
R 00A682: 00003352 -> 00903352 | a680:	4eb9 0000 3352 	jsr 0x3352
R 00A6C2: 0000AC68 -> 0090AC68 | a6c0:	2d7c 0000 ac68 	movel #44136,%fp@(36)
R 00A6E0: 00003352 -> 00903352 | a6de:	4eb9 0000 3352 	jsr 0x3352
R 00A704: 0000A8C6 -> 0090A8C6 | a702:	2d7c 0000 a8c6 	movel #43206,%fp@(36)
R 00A722: 0000A7E4 -> 0090A7E4 | a720:	2d7c 0000 a7e4 	movel #42980,%fp@(36)
R 00A73A: 0000A86C -> 0090A86C | a738:	2d7c 0000 a86c 	movel #43116,%fp@(36)
R 00A77E: 0000A7FC -> 0090A7FC | a77c:	2d7c 0000 a7fc 	movel #43004,%fp@(36)
R 00ADF8: 0000B5E8 -> 0090B5E8 | adf6:	2d7c 0000 b5e8 	movel #46568,%fp@(36)
R 00AE46: 0000B66E -> 0090B66E | ae44:	2d7c 0000 b66e 	movel #46702,%fp@(36)
R 00AEC4: 0000B74E -> 0090B74E | aec2:	2d7c 0000 b74e 	movel #46926,%fp@(36)
R 00AED8: 0000B74E -> 0090B74E | aed6:	2d7c 0000 b74e 	movel #46926,%fp@(36)
R 00AEEC: 0000B6F4 -> 0090B6F4 | aeea:	2d7c 0000 b6f4 	movel #46836,%fp@(36)
R 00AF00: 0000B6F4 -> 0090B6F4 | aefe:	2d7c 0000 b6f4 	movel #46836,%fp@(36)
R 00AF0E: 00003352 -> 00903352 | af0c:	4eb9 0000 3352 	jsr 0x3352
R 00AFB6: 0000B0A0 -> 0090B0A0 | afb4:	2d7c 0000 b0a0 	movel #45216,%fp@(2)
R 00B048: 00003B2E -> 00903B2E | b046:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00B05A: 0000B1AA -> 0090B1AA | b058:	2d7c 0000 b1aa 	movel #45482,%fp@(2)
R 00B098: 00003352 -> 00903352 | b096:	4eb9 0000 3352 	jsr 0x3352
R 00B0E8: 00003F24 -> 00903F24 | b0e6:	4eb9 0000 3f24 	jsr 0x3f24
R 00B0EE: 0000D47E -> 0090D47E | b0ec:	4eb9 0000 d47e 	jsr 0xd47e
R 00B0F4: 0000D4F2 -> 0090D4F2 | b0f2:	4eb9 0000 d4f2 	jsr 0xd4f2
R 00B0FA: 00003DD8 -> 00903DD8 | b0f8:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00B10A: 00003BCE -> 00903BCE | b108:	4eb9 0000 3bce 	jsr 0x3bce
R 00B110: 00003F04 -> 00903F04 | b10e:	4ef9 0000 3f04 	jmp 0x3f04
R 00B122: 0000B182 -> 0090B182 | b120:	2b7c 0000 b182 	movel #45442,%a5@(2)
R 00B16A: 00003F04 -> 00903F04 | b168:	4eb9 0000 3f04 	jsr 0x3f04
R 00B17A: 00003B2E -> 00903B2E | b178:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00B18E: 00003F04 -> 00903F04 | b18c:	4ef9 0000 3f04 	jmp 0x3f04
R 00B1A6: 00003DD8 -> 00903DD8 | b1a4:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00B1E2: 00003DD8 -> 00903DD8 | b1e0:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00B1EE: 00003BCE -> 00903BCE | b1ec:	4eb9 0000 3bce 	jsr 0x3bce
R 00B1F8: 0000B1E6 -> 0090B1E6 | b1f6:	2d7c 0000 b1e6 	movel #45542,%fp@(2)
R 00B200: 00003F04 -> 00903F04 | b1fe:	4ef9 0000 3f04 	jmp 0x3f04
R 00B248: 0000B2CC -> 0090B2CC | b246:	2d7c 0000 b2cc 	movel #45772,%fp@(2)
R 00B27A: 0000B3F2 -> 0090B3F2 | b278:	2d7c 0000 b3f2 	movel #46066,%fp@(36)
R 00B2A4: 0000B44C -> 0090B44C | b2a2:	2d7c 0000 b44c 	movel #46156,%fp@(36)
R 00B2AC: 00003B2E -> 00903B2E | b2aa:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00B2C4: 00003352 -> 00903352 | b2c2:	4eb9 0000 3352 	jsr 0x3352
R 00B2CE: 000065AA -> 009065AA | b2cc:	4eb9 0000 65aa 	jsr 0x65aa
R 00B2DA: 0000669C -> 0090669C | b2d8:	4eb9 0000 669c 	jsr 0x669c
R 00B2E0: 0000D47E -> 0090D47E | b2de:	4eb9 0000 d47e 	jsr 0xd47e
R 00B2E6: 0000674E -> 0090674E | b2e4:	4eb9 0000 674e 	jsr 0x674e
R 00B2EC: 00003DD8 -> 00903DD8 | b2ea:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00B2FE: 00003BCE -> 00903BCE | b2fc:	4eb9 0000 3bce 	jsr 0x3bce
R 00B304: 00003F04 -> 00903F04 | b302:	4ef9 0000 3f04 	jmp 0x3f04
R 00B30A: 0000B5A2 -> 0090B5A2 | b308:	2d7c 0000 b5a2 	movel #46498,%fp@(36)
R 00B33A: 0000B4E6 -> 0090B4E6 | b338:	2d7c 0000 b4e6 	movel #46310,%fp@(36)
R 00B352: 0000B548 -> 0090B548 | b350:	2d7c 0000 b548 	movel #46408,%fp@(36)
R 00B3A6: 0000B4FE -> 0090B4FE | b3a4:	2d7c 0000 b4fe 	movel #46334,%fp@(36)
R 00B7B4: 0000C052 -> 0090C052 | b7b2:	2d7c 0000 c052 	movel #49234,%fp@(36)
R 00B82C: 0000C06A -> 0090C06A | b82a:	2d7c 0000 c06a 	movel #49258,%fp@(36)
R 00B896: 0000C082 -> 0090C082 | b894:	2d7c 0000 c082 	movel #49282,%fp@(36)
R 00B91E: 0000C0DC -> 0090C0DC | b91c:	2d7c 0000 c0dc 	movel #49372,%fp@(36)
R 00B954: 00003352 -> 00903352 | b952:	4eb9 0000 3352 	jsr 0x3352
R 00B974: 00003352 -> 00903352 | b972:	4eb9 0000 3352 	jsr 0x3352
R 00B98A: 0000C120 -> 0090C120 | b988:	2d7c 0000 c120 	movel #49440,%fp@(36)
R 00B998: 0000C138 -> 0090C138 | b996:	2d7c 0000 c138 	movel #49464,%fp@(36)
R 00BA08: 0000C150 -> 0090C150 | ba06:	2d7c 0000 c150 	movel #49488,%fp@(36)
R 00BA1A: 00003352 -> 00903352 | ba18:	4eb9 0000 3352 	jsr 0x3352
R 00BA60: 0000C1AA -> 0090C1AA | ba5e:	2d7c 0000 c1aa 	movel #49578,%fp@(36)
R 00BAB2: 0000BB2A -> 0090BB2A | bab0:	2b7c 0000 bb2a 	movel #47914,%a5@(2)
R 00BB1A: 00003B2E -> 00903B2E | bb18:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00BB22: 00003352 -> 00903352 | bb20:	4eb9 0000 3352 	jsr 0x3352
R 00BB40: 00003BCE -> 00903BCE | bb3e:	4eb9 0000 3bce 	jsr 0x3bce
R 00BB46: 00003F04 -> 00903F04 | bb44:	4ef9 0000 3f04 	jmp 0x3f04
R 00BBB6: 0000D47E -> 0090D47E | bbb4:	4eb9 0000 d47e 	jsr 0xd47e
R 00BBBC: 0000D4F2 -> 0090D4F2 | bbba:	4eb9 0000 d4f2 	jsr 0xd4f2
R 00BBC2: 00003D8A -> 00903D8A | bbc0:	4ef9 0000 3d8a 	jmp 0x3d8a
R 00BC34: 0000C1EE -> 0090C1EE | bc32:	2d7c 0000 c1ee 	movel #49646,%fp@(36)
R 00BC48: 0000C25E -> 0090C25E | bc46:	2d7c 0000 c25e 	movel #49758,%fp@(36)
R 00BC52: 00003352 -> 00903352 | bc50:	4eb9 0000 3352 	jsr 0x3352
R 00BCA2: 0000C2A2 -> 0090C2A2 | bca0:	2d7c 0000 c2a2 	movel #49826,%fp@(36)
R 00BCB6: 0000C2D0 -> 0090C2D0 | bcb4:	2d7c 0000 c2d0 	movel #49872,%fp@(36)
R 00BCC0: 00003352 -> 00903352 | bcbe:	4eb9 0000 3352 	jsr 0x3352
R 00BCFA: 0000C2FE -> 0090C2FE | bcf8:	2d7c 0000 c2fe 	movel #49918,%fp@(36)
R 00BD10: 00003352 -> 00903352 | bd0e:	4eb9 0000 3352 	jsr 0x3352
R 00BD5A: 0000C40C -> 0090C40C | bd58:	2d7c 0000 c40c 	movel #50188,%fp@(36)
R 00BD64: 00003352 -> 00903352 | bd62:	4eb9 0000 3352 	jsr 0x3352
R 00BDCA: 0000C36E -> 0090C36E | bdc8:	2d7c 0000 c36e 	movel #50030,%fp@(36)
R 00BDE0: 00003352 -> 00903352 | bdde:	4eb9 0000 3352 	jsr 0x3352
R 00BE20: 0000C3DE -> 0090C3DE | be1e:	2d7c 0000 c3de 	movel #50142,%fp@(36)
R 00BE3E: 00003352 -> 00903352 | be3c:	4eb9 0000 3352 	jsr 0x3352
R 00BE62: 0000C024 -> 0090C024 | be60:	2d7c 0000 c024 	movel #49188,%fp@(36)
R 00BE80: 0000BF42 -> 0090BF42 | be7e:	2d7c 0000 bf42 	movel #48962,%fp@(36)
R 00BE98: 0000BFCA -> 0090BFCA | be96:	2d7c 0000 bfca 	movel #49098,%fp@(36)
R 00BEDC: 0000BF5A -> 0090BF5A | beda:	2d7c 0000 bf5a 	movel #48986,%fp@(36)
R 00C4F2: 0000CF0E -> 0090CF0E | c4f0:	2d7c 0000 cf0e 	movel #53006,%fp@(36)
R 00C56A: 0000CF26 -> 0090CF26 | c568:	2d7c 0000 cf26 	movel #53030,%fp@(36)
R 00C5D4: 0000CF3E -> 0090CF3E | c5d2:	2d7c 0000 cf3e 	movel #53054,%fp@(36)
R 00C65C: 0000CF98 -> 0090CF98 | c65a:	2d7c 0000 cf98 	movel #53144,%fp@(36)
R 00C692: 00003352 -> 00903352 | c690:	4eb9 0000 3352 	jsr 0x3352
R 00C6B2: 00003352 -> 00903352 | c6b0:	4eb9 0000 3352 	jsr 0x3352
R 00C6C8: 0000CFDC -> 0090CFDC | c6c6:	2d7c 0000 cfdc 	movel #53212,%fp@(36)
R 00C6D6: 0000CFF4 -> 0090CFF4 | c6d4:	2d7c 0000 cff4 	movel #53236,%fp@(36)
R 00C746: 0000D00C -> 0090D00C | c744:	2d7c 0000 d00c 	movel #53260,%fp@(36)
R 00C758: 00003352 -> 00903352 | c756:	4eb9 0000 3352 	jsr 0x3352
R 00C792: 0000D066 -> 0090D066 | c790:	2d7c 0000 d066 	movel #53350,%fp@(36)
R 00C7F8: 0000C89C -> 0090C89C | c7f6:	2b7c 0000 c89c 	movel #51356,%a5@(2)
R 00C88C: 00003B2E -> 00903B2E | c88a:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00C894: 00003352 -> 00903352 | c892:	4eb9 0000 3352 	jsr 0x3352
R 00C8CE: 00003BCE -> 00903BCE | c8cc:	4eb9 0000 3bce 	jsr 0x3bce
R 00C8D4: 00003F04 -> 00903F04 | c8d2:	4ef9 0000 3f04 	jmp 0x3f04
R 00C8FA: 000034FE -> 009034FE | c8f8:	4eb9 0000 34fe 	jsr 0x34fe
R 00C944: 0000D47E -> 0090D47E | c942:	4eb9 0000 d47e 	jsr 0xd47e
R 00C94A: 0000D4F2 -> 0090D4F2 | c948:	4eb9 0000 d4f2 	jsr 0xd4f2
R 00C950: 00003DD8 -> 00903DD8 | c94e:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00C956: 0000C992 -> 0090C992 | c954:	2d7c 0000 c992 	movel #51602,%fp@(2)
R 00C974: 0000D448 -> 0090D448 | c972:	2d7c 0000 d448 	movel #54344,%fp@(36)
R 00C98E: 00003B2E -> 00903B2E | c98c:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00C994: 000065AA -> 009065AA | c992:	4eb9 0000 65aa 	jsr 0x65aa
R 00C9AA: 0000669C -> 0090669C | c9a8:	4eb9 0000 669c 	jsr 0x669c
R 00C9B0: 00003DD8 -> 00903DD8 | c9ae:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00CA22: 0000D15C -> 0090D15C | ca20:	2d7c 0000 d15c 	movel #53596,%fp@(36)
R 00CA36: 0000D15C -> 0090D15C | ca34:	2d7c 0000 d15c 	movel #53596,%fp@(36)
R 00CA40: 00003352 -> 00903352 | ca3e:	4eb9 0000 3352 	jsr 0x3352
R 00CA90: 0000D1CC -> 0090D1CC | ca8e:	2d7c 0000 d1cc 	movel #53708,%fp@(36)
R 00CAA4: 0000D1CC -> 0090D1CC | caa2:	2d7c 0000 d1cc 	movel #53708,%fp@(36)
R 00CAAE: 00003352 -> 00903352 | caac:	4eb9 0000 3352 	jsr 0x3352
R 00CAE8: 0000D1FA -> 0090D1FA | cae6:	2d7c 0000 d1fa 	movel #53754,%fp@(36)
R 00CAFE: 00003352 -> 00903352 | cafc:	4eb9 0000 3352 	jsr 0x3352
R 00CB4A: 00003352 -> 00903352 | cb48:	4eb9 0000 3352 	jsr 0x3352
R 00CB7C: 0000D282 -> 0090D282 | cb7a:	2d7c 0000 d282 	movel #53890,%fp@(36)
R 00CB90: 0000D26A -> 0090D26A | cb8e:	2d7c 0000 d26a 	movel #53866,%fp@(36)
R 00CBE8: 0000CC1E -> 0090CC1E | cbe6:	2b7c 0000 cc1e 	movel #52254,%a5@(2)
R 00CC16: 00003B2E -> 00903B2E | cc14:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00CC2C: 00003BCE -> 00903BCE | cc2a:	4eb9 0000 3bce 	jsr 0x3bce
R 00CC32: 00003F04 -> 00903F04 | cc30:	4ef9 0000 3f04 	jmp 0x3f04
R 00CC70: 00003F04 -> 00903F04 | cc6e:	4ef9 0000 3f04 	jmp 0x3f04
R 00CC76: 00003D36 -> 00903D36 | cc74:	4ef9 0000 3d36 	jmp 0x3d36
R 00CC82: 0000D29A -> 0090D29A | cc80:	2d7c 0000 d29a 	movel #53914,%fp@(36)
R 00CC98: 00003352 -> 00903352 | cc96:	4eb9 0000 3352 	jsr 0x3352
R 00CCD8: 0000D30A -> 0090D30A | ccd6:	2d7c 0000 d30a 	movel #54026,%fp@(36)
R 00CCF6: 00003352 -> 00903352 | ccf4:	4eb9 0000 3352 	jsr 0x3352
R 00CD1A: 0000CEE0 -> 0090CEE0 | cd18:	2d7c 0000 cee0 	movel #52960,%fp@(36)
R 00CD38: 0000CDFE -> 0090CDFE | cd36:	2d7c 0000 cdfe 	movel #52734,%fp@(36)
R 00CD50: 0000CE86 -> 0090CE86 | cd4e:	2d7c 0000 ce86 	movel #52870,%fp@(36)
R 00CD90: 000049F6 -> 009049F6 | cd8e:	4ef9 0000 49f6 	jmp 0x49f6
R 00CD98: 0000CE16 -> 0090CE16 | cd96:	2d7c 0000 ce16 	movel #52758,%fp@(36)
R 00D7EC: 0000D9F6 -> 0090D9F6 | d7ea:	4eb9 0000 d9f6 	jsr 0xd9f6
R 00D804: 00003706 -> 00903706 | d802:	4eb9 0000 3706 	jsr 0x3706
R 00D810: 0001D32A -> 0091D32A | d80e:	41f9 0001 d32a 	lea 0x1d32a,%a0
R 00DA92: 0000D4B8 -> 0090D4B8 | da90:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00DA98: 00003B2E -> 00903B2E | da96:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00DAB2: 00003B2E -> 00903B2E | dab0:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00DAFC: 00003BCE -> 00903BCE | dafa:	4eb9 0000 3bce 	jsr 0x3bce
R 00DB0E: 00003BCE -> 00903BCE | db0c:	4eb9 0000 3bce 	jsr 0x3bce
R 00DB14: 00003F04 -> 00903F04 | db12:	4ef9 0000 3f04 	jmp 0x3f04
R 00DB26: 00003352 -> 00903352 | db24:	4eb9 0000 3352 	jsr 0x3352
R 00DB48: 00003F20 -> 00903F20 | db46:	4eb9 0000 3f20 	jsr 0x3f20
R 00DB4E: 0000D4B8 -> 0090D4B8 | db4c:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00DB54: 0000D6D8 -> 0090D6D8 | db52:	4eb9 0000 d6d8 	jsr 0xd6d8
R 00DB82: 00003FBE -> 00903FBE | db80:	4eb9 0000 3fbe 	jsr 0x3fbe
R 00DB94: 00003D36 -> 00903D36 | db92:	4ef9 0000 3d36 	jmp 0x3d36
R 00DBA4: 00003352 -> 00903352 | dba2:	4eb9 0000 3352 	jsr 0x3352
R 00DBEE: 0000DC70 -> 0090DC70 | dbec:	2b7c 0000 dc70 	movel #56432,%a5@(2)
R 00DC5C: 00003B2E -> 00903B2E | dc5a:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00DC62: 00003DD8 -> 00903DD8 | dc60:	4eb9 0000 3dd8 	jsr 0x3dd8
R 00DC7E: 00003BCE -> 00903BCE | dc7c:	4eb9 0000 3bce 	jsr 0x3bce
R 00DC84: 00003F04 -> 00903F04 | dc82:	4ef9 0000 3f04 	jmp 0x3f04
R 00DCA4: 00003F72 -> 00903F72 | dca2:	4eb9 0000 3f72 	jsr 0x3f72
R 00DCAA: 00003F20 -> 00903F20 | dca8:	4eb9 0000 3f20 	jsr 0x3f20
R 00DCB0: 00003DD8 -> 00903DD8 | dcae:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00E054: 0001D33E -> 0091D33E | e052:	41f9 0001 d33e 	lea 0x1d33e,%a0
R 00E0BC: 0001D2EA -> 0091D2EA | e0ba:	43f9 0001 d2ea 	lea 0x1d2ea,%a1
R 00E1CA: 00003F04 -> 00903F04 | e1c8:	4eb9 0000 3f04 	jsr 0x3f04
R 00E338: 0000E032 -> 0090E032 | e336:	4eb9 0000 e032 	jsr 0xe032
R 00E354: 0000E032 -> 0090E032 | e352:	4eb9 0000 e032 	jsr 0xe032
R 00E3AA: 00003B2E -> 00903B2E | e3a8:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00E3B8: 0000D4B8 -> 0090D4B8 | e3b6:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00E3E8: 00003B2E -> 00903B2E | e3e6:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00E412: 00003B2E -> 00903B2E | e410:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00E42A: 00003352 -> 00903352 | e428:	4ef9 0000 3352 	jmp 0x3352
R 00E488: 000065AA -> 009065AA | e486:	4eb9 0000 65aa 	jsr 0x65aa
R 00E4C8: 00003352 -> 00903352 | e4c6:	4eb9 0000 3352 	jsr 0x3352
R 00E4D2: 0000E1E8 -> 0090E1E8 | e4d0:	4eb9 0000 e1e8 	jsr 0xe1e8
R 00E4DC: 00003BCE -> 00903BCE | e4da:	4eb9 0000 3bce 	jsr 0x3bce
R 00E4E2: 00003F04 -> 00903F04 | e4e0:	4ef9 0000 3f04 	jmp 0x3f04
R 00E530: 00003352 -> 00903352 | e52e:	4eb9 0000 3352 	jsr 0x3352
R 00E536: 0000E266 -> 0090E266 | e534:	4eb9 0000 e266 	jsr 0xe266
R 00E590: 00003352 -> 00903352 | e58e:	4eb9 0000 3352 	jsr 0x3352
R 00E606: 00003352 -> 00903352 | e604:	4eb9 0000 3352 	jsr 0x3352
R 00E618: 00003706 -> 00903706 | e616:	4eb9 0000 3706 	jsr 0x3706
R 00E638: 00003BCE -> 00903BCE | e636:	4eb9 0000 3bce 	jsr 0x3bce
R 00E63E: 00003B2E -> 00903B2E | e63c:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00E69E: 00003BCE -> 00903BCE | e69c:	4eb9 0000 3bce 	jsr 0x3bce
R 00E6A4: 00003B2E -> 00903B2E | e6a2:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00E6B6: 00003F72 -> 00903F72 | e6b4:	4eb9 0000 3f72 	jsr 0x3f72
R 00E6BC: 00003F20 -> 00903F20 | e6ba:	4eb9 0000 3f20 	jsr 0x3f20
R 00E6C2: 0000D4B8 -> 0090D4B8 | e6c0:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00E6D2: 0000D8BA -> 0090D8BA | e6d0:	4eb9 0000 d8ba 	jsr 0xd8ba
R 00E6D8: 0000D99C -> 0090D99C | e6d6:	4eb9 0000 d99c 	jsr 0xd99c
R 00E6DE: 000065CA -> 009065CA | e6dc:	4eb9 0000 65ca 	jsr 0x65ca
R 00E6E4: 00003DD8 -> 00903DD8 | e6e2:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00E730: 00003BCE -> 00903BCE | e72e:	4eb9 0000 3bce 	jsr 0x3bce
R 00E736: 00003B2E -> 00903B2E | e734:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00E75C: 0000E266 -> 0090E266 | e75a:	4eb9 0000 e266 	jsr 0xe266
R 00E800: 000033BA -> 009033BA | e7fe:	4eb9 0000 33ba 	jsr 0x33ba
R 00E938: 00003352 -> 00903352 | e936:	4eb9 0000 3352 	jsr 0x3352
R 00E976: 000033BA -> 009033BA | e974:	4eb9 0000 33ba 	jsr 0x33ba
R 00E98A: 00003F72 -> 00903F72 | e988:	4eb9 0000 3f72 	jsr 0x3f72
R 00E990: 00003F20 -> 00903F20 | e98e:	4eb9 0000 3f20 	jsr 0x3f20
R 00E996: 00006654 -> 00906654 | e994:	4eb9 0000 6654 	jsr 0x6654
R 00E99C: 0000D4B8 -> 0090D4B8 | e99a:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00E9AC: 0000D8BA -> 0090D8BA | e9aa:	4eb9 0000 d8ba 	jsr 0xd8ba
R 00E9C2: 0000D99C -> 0090D99C | e9c0:	4eb9 0000 d99c 	jsr 0xd99c
R 00E9C8: 0000669C -> 0090669C | e9c6:	4eb9 0000 669c 	jsr 0x669c
R 00E9D2: 0000EC98 -> 0090EC98 | e9d0:	b1fc 0000 ec98 	cmpal #60568,%a0
R 00E9F8: 00003BCE -> 00903BCE | e9f6:	4eb9 0000 3bce 	jsr 0x3bce
R 00E9FE: 00003B2E -> 00903B2E | e9fc:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00EA2A: 00003352 -> 00903352 | ea28:	4eb9 0000 3352 	jsr 0x3352
R 00EA48: 0000D47E -> 0090D47E | ea46:	4eb9 0000 d47e 	jsr 0xd47e
R 00EA4E: 0000674E -> 0090674E | ea4c:	4eb9 0000 674e 	jsr 0x674e
R 00EA54: 0000D5A6 -> 0090D5A6 | ea52:	4eb9 0000 d5a6 	jsr 0xd5a6
R 00EA5A: 00003DD8 -> 00903DD8 | ea58:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00EA70: 000100B0 -> 009100B0 | ea6e:	4eb9 0001 00b0 	jsr 0x100b0
R 00EA82: 000065AA -> 009065AA | ea80:	4eb9 0000 65aa 	jsr 0x65aa
R 00EAA2: 00003F20 -> 00903F20 | eaa0:	4eb9 0000 3f20 	jsr 0x3f20
R 00EAAC: 0000E20C -> 0090E20C | eaaa:	4eb9 0000 e20c 	jsr 0xe20c
R 00EB38: 000065CA -> 009065CA | eb36:	4eb9 0000 65ca 	jsr 0x65ca
R 00EB46: 0000EC98 -> 0090EC98 | eb44:	b1fc 0000 ec98 	cmpal #60568,%a0
R 00EB62: 00003DD8 -> 00903DD8 | eb60:	4ef9 0000 3dd8 	jmp 0x3dd8
R 00EDD8: 00003B2E -> 00903B2E | edd6:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00EDE4: 00003B2E -> 00903B2E | ede2:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00EE14: 00003B2E -> 00903B2E | ee12:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00EE26: 00003B2E -> 00903B2E | ee24:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00EE82: 000065AA -> 009065AA | ee80:	4eb9 0000 65aa 	jsr 0x65aa
R 00EEFA: 00003BCE -> 00903BCE | eef8:	4eb9 0000 3bce 	jsr 0x3bce
R 00EF06: 00003BCE -> 00903BCE | ef04:	4eb9 0000 3bce 	jsr 0x3bce
R 00EF0C: 00003F04 -> 00903F04 | ef0a:	4ef9 0000 3f04 	jmp 0x3f04
R 00EF5A: 00003F72 -> 00903F72 | ef58:	4eb9 0000 3f72 	jsr 0x3f72
R 00EF60: 00003F20 -> 00903F20 | ef5e:	4eb9 0000 3f20 	jsr 0x3f20
R 00EF66: 00006654 -> 00906654 | ef64:	4eb9 0000 6654 	jsr 0x6654
R 00EF6C: 0000D4B8 -> 0090D4B8 | ef6a:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00EF7C: 0000D8BA -> 0090D8BA | ef7a:	4eb9 0000 d8ba 	jsr 0xd8ba
R 00EF82: 0000D99C -> 0090D99C | ef80:	4eb9 0000 d99c 	jsr 0xd99c
R 00EF88: 0000669C -> 0090669C | ef86:	4eb9 0000 669c 	jsr 0x669c
R 00EF8E: 0000D47E -> 0090D47E | ef8c:	4eb9 0000 d47e 	jsr 0xd47e
R 00EF94: 0000674E -> 0090674E | ef92:	4eb9 0000 674e 	jsr 0x674e
R 00EF9A: 0000D5A6 -> 0090D5A6 | ef98:	4eb9 0000 d5a6 	jsr 0xd5a6
R 00EFB6: 00003D14 -> 00903D14 | efb4:	4ef9 0000 3d14 	jmp 0x3d14
R 00F0EA: 00003352 -> 00903352 | f0e8:	4eb9 0000 3352 	jsr 0x3352
R 00F1FE: 00003706 -> 00903706 | f1fc:	4eb9 0000 3706 	jsr 0x3706
R 00F20E: 00003BCE -> 00903BCE | f20c:	4eb9 0000 3bce 	jsr 0x3bce
R 00F21A: 00003BCE -> 00903BCE | f218:	4eb9 0000 3bce 	jsr 0x3bce
R 00F220: 00003F04 -> 00903F04 | f21e:	4eb9 0000 3f04 	jsr 0x3f04
R 00F29C: 0000F352 -> 0090F352 | f29a:	2b7c 0000 f352 	movel #62290,%a5@(2)
R 00F2B0: 0000F69E -> 0090F69E | f2ae:	2b7c 0000 f69e 	movel #63134,%a5@(36)
R 00F314: 00003BCE -> 00903BCE | f312:	4eb9 0000 3bce 	jsr 0x3bce
R 00F320: 00003BCE -> 00903BCE | f31e:	4eb9 0000 3bce 	jsr 0x3bce
R 00F332: 00003B2E -> 00903B2E | f330:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00F344: 00003B2E -> 00903B2E | f342:	4eb9 0000 3b2e 	jsr 0x3b2e
R 00F354: 000065AA -> 009065AA | f352:	4eb9 0000 65aa 	jsr 0x65aa
R 00F382: 00003BCE -> 00903BCE | f380:	4eb9 0000 3bce 	jsr 0x3bce
R 00F388: 00003F04 -> 00903F04 | f386:	4ef9 0000 3f04 	jmp 0x3f04
R 00F3A0: 00003F40 -> 00903F40 | f39e:	4eb9 0000 3f40 	jsr 0x3f40
R 00F3AC: 00003F20 -> 00903F20 | f3aa:	4eb9 0000 3f20 	jsr 0x3f20
R 00F3BC: 00003F24 -> 00903F24 | f3ba:	4eb9 0000 3f24 	jsr 0x3f24
R 00F3C6: 00006654 -> 00906654 | f3c4:	4eb9 0000 6654 	jsr 0x6654
R 00F3CC: 0000D4B8 -> 0090D4B8 | f3ca:	4eb9 0000 d4b8 	jsr 0xd4b8
R 00F3DC: 0000D8BA -> 0090D8BA | f3da:	4eb9 0000 d8ba 	jsr 0xd8ba
R 00F3E2: 0000D99C -> 0090D99C | f3e0:	4eb9 0000 d99c 	jsr 0xd99c
R 00F3EE: 0000669C -> 0090669C | f3ec:	4eb9 0000 669c 	jsr 0x669c
R 00F3F4: 0000D47E -> 0090D47E | f3f2:	4eb9 0000 d47e 	jsr 0xd47e
R 00F3FA: 0000F440 -> 0090F440 | f3f8:	4eb9 0000 f440 	jsr 0xf440
